image_paths,text
SK-A-4793.jpg,"Portrait of a man, bust to the right. Part of the portrait miniatures collection."
SK-A-3558.jpg,"The Rokin in Amsterdam. Study of a horse tram, houses in the background."
SK-A-2587-1.jpg,"In the central panel, John the Baptist admonishes the Pharisees, including two disciples and Christ. In the left background, Johannes is baptizing in the Jordaan. Part of a triptych with scenes from the life of John the Baptist. The altarpiece was made for a Benedictine monastery in Groot-Bijgaarden, near Brussels. With integrated list."
SK-A-1331.jpg,The drawing lesson. An old man teaches a boy how to draw plaster models of candlelight sculptures.
SK-C-1679.jpg,Slaughterhouse.
SK-A-2554.jpg,"Farmers fair in a village square. On the stage in the middle a performance of the farce A cluyte van Plaeyerwater. Furthermore, scenes with eating, drinking, dancing, making love, cooking, making music and fighting. On the left a procession with a statue of a saint past an inn. Market stalls and a group of shooters in front of the church."
SK-A-1380.jpg,"The Anglo-Dutch fleet under Admiral Lord Exmouth and Vice Admiral Jonkheer Theodorus Frederik van Capellen puts the Algerian fortifications out of action, August 27, 1816."
SK-A-2875.jpg,"Mountain landscape in Egypt, in the foreground horsemen."
SK-A-4078.jpg,"Ambassador Cornelis Calkoen at an audience with Sultan Ahmed III, September 14, 1727. On the far left, the grand vizier addresses the ambassador. The sultan is sitting on his throne on the left. On the right the ambassador with his retinue and Turkish officials. Part of a series of paintings with Turkish subjects brought from Turkey to the Netherlands by the ambassador Cornelis Calkoen and bequeathed by his cousin Nicolaas in 1817 to the Management Board of the Levantsche Handel in Amsterdam."
SK-A-438.jpg,"The capture of the English admiralship the Royal Prince June 13, 1666, during the Four Days Battle, June 11-14, 1666: episode from the Second Anglo-Dutch War (1665-67). Dutch sailors board the English ship from a few sloops. On the left are warships of the Dutch fleet. Pendant of SK-A-439."
SK-C-388.jpg,"Water feature with statues and buildings in a park. In the foreground two sphinxes as fountains, in the middle a pond and behind it a statue of Neptune in his chariot drawn by four white horses."
SK-A-729.jpg,"Portrait of Cornelis Backer, council, aldermen and colonel of the citizenry in Amsterdam. Seated, half-length, leaning with the right arm on a table, a sword in the left hand."
SK-A-1192.jpg,"Portrait of a young woman with three children. To the right are two boys, the woman is holding a swaddled child in her right arm."
SK-A-1023.jpg,Hunting companions: two hunting dogs by a chair against which a hunting rifle and field bag are standing.
SK-A-2736.jpg,"Portrait of Michiel Adriaenszoon de Ruyter, half-figure standing in front of an open curtain, behind which is a vague seascape on the right. The sitter wears the French Order of St. Michael. He has a command staff in his right hand, behind him a globe."
SK-A-876.jpg,"Portrait of Otto Brahe. Captain of a company of Danes for the distribution of Zeeland; entered Brandenburgs service in 1610. Standing, half-length, the right hand on the side, the left hand on the hilt of the epee."
SK-A-3236.jpg,"Portrait of Maria Mancini (1639-1715), Duchess of Bouillon. Half-length, and face."
SK-A-1453.jpg,"Portrait of Willem Bilderdijk, poet and historian. Half-length, sitting at a table on which he leans with his right elbow, left hand on his side. There are books (including Homeri Opera) and papers on the table. Against the back wall a bookcase with a curtain partly in front."
SK-A-2460.jpg,"View of a beach at night, in the middle a shell fisherman with a horse and carriage."
SK-A-3783.jpg,"Portrait of Jeremias van Riemsdijk (1712-77). Governor General (1775-77). Hip piece, standing to the left. Command staff in the right hand, the left hand in the side. Top right is the family coat of arms. Part of a series of portraits of the governors-general of the former Dutch East Indies."
SK-A-1309.jpg,"Portrait of a young distinguished woman, probably Maria Schuurman (1575-1621). Knee piece, standing at a table on which rests the right hand with handkerchief. A chain with a pendant around the waist."
SK-A-13.jpg,"Portrait of Johan de Witt, Grand Pensionary of Holland. In the right background the stands of the courtroom of the States of Holland."
SK-A-4619.jpg,"Portrait of Joannes Badon (1706-90). Closer to Vlaardingen. Bust in oval, to the left. Part of a collection of portraits of Dutch poets."
SK-A-1412.jpg,"Portrait of Matthias, German Emperor. Standing half-length, with sceptre, imperial crown and orb."
SK-A-4552.jpg,"Portrait of Reinier de Klerk (1710-80). Governor General (1777-80). Standing, half-length, to the left, with the command staff in the right hand. Part of a series of copies after portraits of the governors-general of the former Dutch East Indies, probably from the Dutch East India Company."
SK-A-4907.jpg,View of the island of Kuiper (Kuyper) in the bay of Batavia. A three-master on the right.
SK-A-2178.jpg,"Portrait of a woman. Bust, to the left. Pendant of SK-A-2177. Part of the portrait miniatures collection."
SK-A-1397.jpg,View of Tunis. Three Dutch warships lie off the Tunisian coast. In the middle the fortresses of Tunis.
SK-A-4077.jpg,"The meal presented to Ambassador Calkoen by the Grand Vizier on behalf of Sultan Ahmed III, September 14, 1727. The Dutch and some of the Turkish officials share tables in the council chamber. Part of a series of paintings with Turkish subjects brought from Turkey to the Netherlands by the ambassador Cornelis Calkoen and bequeathed by his cousin Nicolaas in 1817 to the Management Board of the Levantsche Handel in Amsterdam."
SK-A-3591.jpg,"Two girls in the snow. Standing, full-length, with long aprons and scarves around the head."
SK-A-683.jpg,"Portrait of Roelof Meulenaer (1618/19-91), merchant messenger or postmaster at Antwerp in Amsterdam. Hip piece, leaning against a balustrade. Pendant of SK-A-684."
SK-A-3992.jpg,"The Vision of Saint Francis of Assisi. Night performance with on the left Francis with the Christ child in his arms, on the right Mary."
SK-A-4925.jpg,"View of the Oosterpark in Amsterdam in the snow. In the foreground young straight trees, in the distance the surrounding buildings. Probably painted from the studio of Breitner and Witsen, the present Witsenhuis."
SK-C-278.jpg,Interior with three dancing men holding hands and making a round dance. A man sits at a table on the right and points to the trio. A woman watches on the stairs. Two paintings hang on the back wall.
SK-A-2098.jpg,"Portrait of a young man. Bust to the left, facing. Part of the portrait miniatures collection."
SK-A-193.jpg,"Drinking trumpeter on horseback. In the courtyard of an Italian inn, a rider on a white horse empties a pitcher of beer. The landlady stands in front of him with a pitcher in hand."
SK-A-4254-1.jpg,"Part of nine-part room painting for Het Hoogerhuis in Randenbroek near Amersfoort, the country house of Jacob van Campen."
SK-A-3435.jpg,"The sleeping Rinaldo crowned by Amida with a flower garland, putti and nymphs look on. Based on a composition by Tiepolo. Pendant of SK-A-3436."
SK-A-4373.jpg,"Portrait of William Frederick (1772-1843). Prince of Orange-Nassau. The later King William I, eldest son of William V and Wilhelmina of Prussia, as a child. Bust, in profile to the left. Formerly identified as Willem George Frederik, Prince of Orange-Nassau. Part of the portrait miniatures collection."
SK-A-3423.jpg,"Madonna with the Christ Child standing on a pillow in front of her. Mary has a booklet in her right hand, with her left hand she supports the foot of the Christ child."
SK-C-286.jpg,"The History of the Prodigal Son. The central performance shows the Prodigal Son who spends his inheritance in the brothel with women, music, food and drink. To the left of the table a man with a lute. On the right the Prodigal Son with his arm around a woman on the edge of a bed. Pasties and oysters on the table, playing cards on the floor. A woman pours wine into rummers. Birds are roasted on a spit in front of the hearth. On the wall is a painting of Jupiter and Danae. Around this are the other episodes from the parable in eight scenes."
SK-A-2573.jpg,"A billeted officer. In a barn, a soldier makes a boy take off his boots while smoking a pipe. At the back left, a woman bends over his suitcase."
SK-A-4916.jpg,"Landscape with wooden bridge in winter. On the right a forest, on the left a meadow with here and there a tree."
SK-A-681.jpg,"The Oude Zijds Herenlogement in Amsterdam, on the left the Huis aan de drie Grachten."
SK-C-303.jpg,"Portrait of the Countess de Pagès, née de Cornellan, as Saint Catherine. In radiant light, crowned and reading a book."
SK-A-4402.jpg,"Portrait of Frederick Louis (1707-51), Prince of Wales. Bust, in profile to the left. After an engraving by Simon François Ravenet (le vieux). Part of the portrait miniatures collection."
SK-A-2438.jpg,"A mill and some houses by a canal, a farmer with a yoke on his shoulders drives some cows over a bridge. In the distance a second mill."
SK-A-2699.jpg,An elegant company strolls down the driveway of a country house. There are rows of trees on either side of the avenue. On the left a meadow with cows and farmers.
SK-A-2997.jpg,"Mother with child. A mother sitting on a chair is busy putting on stockings for her child, who is sitting on her lap. A laundry basket on the left."
SK-A-4525.jpg,"Portrait of Pieter Both (1550-1615), Governor-General (1610-14). Half way, to the left. Part of a series of portraits of the governors-general of the former Dutch East Indies. Part of a series of copies after portraits of the governors-general of the former Dutch East Indies, probably from the Dutch East India Company. Copy to SK-A-3755."
SK-A-3797.jpg,"Portrait of Léonard Pierre Joseph Burgrave du Bus de Gisignies (1780-1849). Commissioner General (1826-30). Kneepad, sitting in a chair, slightly to the right, with the right arm leaning on a table. Over the balustrade in the right background a landscape with a country house. Part of a series of portraits of the governors-general of the former Dutch East Indies."
SK-A-3354.jpg,"Portrait of a ninety-three year old man sitting in a chair. Half way, to the right. On the head a fur hat."
SK-A-4971.jpg,"Portrait of Roger Le Witer (1591-1678). Merchant in Antwerp. Rogier Le Witer, 44, is depicted standing knee-deep frontally, in a black suit, with a wide lace collar and with his cloak draped around him. In his left hand he holds a hat, while his right hand rests on the edge of a chair. On the table with a floral carpet to his right is a collection plate with a statuette of a handcuffed man with the inscription (A)ELEMOS(E), and the date 1623; the date refers to Le Witers appointment as Grand Chaplain this year. The background is closed by an arch with a red curtain hanging through it, looking through to an open blue sky. On the right the portrait is bordered by a decorative male herme figure, below which the dating of the portrait is 1635 and the age of the person portrayed is indicated AETATIS.44. The portrait of his wife Catharina Behaghel (SK-A-4972) and the portrait of his mother Magdalena de Cuyper (SK-A-4973) belong to the same ensemble."
SK-A-2383.jpg,"The city hall in The Hague. At the stairs a woman walks with a basket, on the right in the shadow is a carriage."
SK-A-2929.jpg,A white duck with seven chicks at the side of the ditch.
SK-A-521.jpg,"Portrait of William III (1650-1702), Prince of Orange, as a child. Bust to the left. Copy after a painting by Gerard van Honthorst. Part of the series of portraits from the Stadhouderlijk Hof in Leeuwarden."
SK-A-1765.jpg,"The outside party. An elegant company sitting at a table under trees in a garden or park. On the left a man plays the lute while a woman sings. On the table is a pie with a peacock, plates and glasses, a servant pours wine. In the foreground is a wine cooler with some bottles."
SK-A-376.jpg,"Singing peasant family. Interior of a farmhouse with five people. In the middle a man with a violin, behind it a singing man with a can of beer, on the right a working woman, in the front right a singing boy with a sheet of paper and on the left a boy with a pitcher. To the right and above the fireplace all kinds of household goods, a dog and a cat and a plate with fish. A wine barrel on the left."
SK-A-4865.jpg,Jacob van Ruisdael sketching a water mill. On the right the watermill with rotating wheel. The artist is drawing on the left. The painting is part of the series The Historical Gallery of Arti et Amicitiae.
SK-A-1233-4.jpg,"Part (top right) of a ceiling painting of five parts with Diana and her companions as the main image, painted for the great hall of Soestdijk Palace."
SK-A-3024.jpg,"Kortegaard: guardroom with soldiers. Standing among his men, an officer issues orders. On the right a soldier with a banner and drum, next to it a man with a breastplate. To the left, two men warm themselves by the fireplace."
SK-A-4002.jpg,"Madonna dellUmilta. Mary sitting on a pillow on the floor, the right arm wrapped around the standing Christ child, a book in the left hand. Seraphim in the air. At the top of the panel a tondo with the bust of Christ, in profile to the right. Probably a panel of a diptych."
SK-A-3891.jpg,"Portrait of a woman, probably Anna Jagellonia (Jagiellonka / Jagiellouka / Jagiellonki) (1522-96), Queen of Poland. Half-length, hands folded in front of the belly."
SK-A-1988.jpg,"Portrait of a woman, Alexandrine Patchenko, the painters sister-in-law, sitting on a sofa with a book in her right hand."
SK-A-4680.jpg,Study with polar bears in a polar landscape.
SK-A-2388.jpg,"The Zuiderhavendijk in Enkhuizen with a view of the Zuiderspui. In the canal a man in a boat, in the street a carter feeding his horse, on the right a greengrocer."
SK-A-2658.jpg,"Portrait of Mrs. Brust-Batailhy. Bust in oval, turned slightly to the left. Pendant of SK-A-2657."
SK-A-887.jpg,"Portrait of William IV (1711-51), Prince of Orange-Nassau. Standing, half-length, an ermine cloak over the left shoulder."
SK-A-3462.jpg,"Portrait of the painter Dirck Barendsz. Bust, facing right, wearing a black hat."
SK-A-1916.jpg,"Cityscape with Dam Square in Amsterdam with the new city hall under construction, the Waag building and the Nieuwe Kerk. Traders sell their wares on Dam Square and along the quay."
SK-A-2220.jpg,"The Idolatry of King Solomon. In the center the old king kneels in the temple next to one of his wives. On the left the altar and a priest with a censer, in the foreground a servant with a sacrificial animal. On the right the retinue of the king with a slave with a parasol."
SK-A-1291.jpg,"Self-portrait of the painter Jan van Haensbergen. Bust, in the right hand a medallion portrait."
SK-A-223.jpg,Italian harbor with fortress tower. A group of resting workmen on the quay. On the left an elegant couple at the prow of a ship. Two dogs in the foreground.
SK-A-829.jpg,"Portrait of Digna de Maets (died before 1667-05-15), first wife of François Leydecker. Half-length in oval, facing. Top right is the family coat of arms. Pendant of SK-A-828."
SK-A-3529.jpg,"Neighborhood in the Amsterdam Jordaan. The Baanbrugsteeg, seen from the Haarlemmerdijk in the direction of the Vinkenstraat and the Brouwersgracht. In the middle of the street a woman with a child on her arm."
SK-A-60.jpg,Interior with angler and man at reel and reel. Both are old men with white beards. The fisherman chats with the spinner who has just taken a sip from a stone pitcher. Two knots of wool lie on the floor.
SK-A-2860.jpg,"View of houses in Delft, known as Het Straatje. The facades of some houses on a street in Delft. Between the houses an alley where a woman is bent over a washtub. A woman is doing needlework in the open door of the house on the right, and two children playing on the sidewalk on the left in front of the house."
SK-A-377.jpg,"Portrait of a man with a watch in his hand, sitting in a stone window. Under the windowsill a relief with a Bacchanal. On the windowsill on the left a Persian rug, on the right a rose. In the background, through a colonnade, a view of a garden with a fountain."
SK-A-1709.jpg,Mountain landscape with Lake Zurich (Zurichsee and Obersee) in the middle with mountain ranges on either side. Left foreground figures on a road. Formerly considered Lake Trasimeno.
SK-A-75.jpg,"The Descent from the Cross. The body of Christ is taken down from the cross, Mary Magdalene kneels at his feet."
SK-A-63.jpg,"Landscape with ruins and the meeting of Rebecca and Eliezer. Hilly landscape with many figures and dotted with Roman ruins: Vespasian Temple, Saturn Temple, Minerva Temple in Nervas Forum."
SK-A-2344.jpg,"A maidservant stands behind a table and pours milk from a milk jug into a cooking pot. On the table is a basket of bread and a stone jug, on the left a window with a wicker basket and a copper pot. At the bottom of the wall on the right is a row of tiles and a stove."
SK-A-1079.jpg,Storm in the Pas de Calais. Ships at sea near a coast during a storm.
SK-A-396.jpg,The drawing lesson. A boy makes a drawing under the supervision of a master after a plaster statue of a standing nude. In the background are several paintings.
SK-A-4543.jpg,"Portrait of Mattheus de Haan (1663-1729). Governor General (1725-29). Standing, half-length, command staff in the right hand, the left hand in the side. Part of a series of copies after portraits of the governors-general of the former Dutch East Indies, probably from the Dutch East India Company. Copy to SK-A-3774."
SK-A-614.jpg,"Aeneas crowns Cloanthus. Aeneas awards prizes after the competition at sea. Aeneas crowns Cloanthus with a laurel wreath, amid great interest. On the left the masts of various ships."
SK-C-101.jpg,"The town hall on Dam Square in Amsterdam, on the right the Waag and the Nieuwe Kerk."
SK-C-1361.jpg,"The Raising of Lazarus. In front of astonished onlookers, the resurrected Lazarus is pulled from his grave. On the left is Christ with raised left arm. Pendant of SK-C-1360."
SK-A-1166.jpg,"Landscape in the vicinity of The Hague. A mother and child are walking on a road with puddles. In the foreground at the waters edge a couple of ducks. On the left a ditch and a meadow with sheep, in the distance a house behind trees."
SK-A-1290.jpg,"Still life with birds. Several dead birds lie on a stone plinth, one of which is hung by a leg."
SK-A-3456.jpg,"Still life with decorated stoneware jug, two bunches of asparagus, some lemons, a bottle, a copper wine cooler with bottles and vines and a sheet of paper."
SK-A-3776.jpg,"Portrait of Dirk van Cloon (1684-1735). Governor General (1730-35). Standing, halfway to the right. Command staff in the right hand, with the left arm leaning on a helmet on a table. Top right is the family coat of arms. Part of a series of portraits of the governors-general of the former Dutch East Indies."
SK-A-943.jpg,"Portrait of esquire Theodorus Frederik van Capellen, commander of the Dutch squadron during the bombardment of Algiers on August 27, 1816. Knee piece, standing in uniform at a table with maps, books and a globe. Binoculars in the right hand."
SK-A-1705.jpg,"The card players. Seated at a table at the foot of a stone staircase, two young men play a card game. A standing man watches, on the right a dog is sleeping."
SK-A-2017.jpg,"Portrait of the Grand Vizier Nevsehirli Damat Ibrahim Pasa, standing, full-length. Ǐbrahim Pasha is dressed in a white satin caftan lined with sable fur and a kallâvî, a ceremonial turban by which one could identify the visors. The grand vizier wore a gold band over the turban to distinguish it from the visors, who wore a black band. In the background we see the sofa or couch that can also be seen in the divan in the second audience painting. The grand vizier has been placed by Vanmour in an administrative environment, to underline his function."
SK-A-963.jpg,"Portrait of Hieronymus van Beverningk, Lord of Teylingen, Treasurer General. Knee, at a table on which documents with seals lie. On the right a view to a garden. Pendant of SK-A-964."
SK-A-2641.jpg,"Portrait of a Surinamese woman. Bust to the left, facing the viewer, wearing a large headscarf. Part of the portrait miniatures collection."
SK-A-3056.jpg,"Portrait of a painter, probably Harmanus Uppink. Sitting behind an easel, brush in right hand, palette, brushes and painters stick in left hand."
NG-2008-11.jpg,"This panel shows a group of women in an interior. The ladies drink tea and look at art. On the left, prints and/or drawings are viewed, on the right a few ladies exchange stereo photos. Two of them have a stereoscope in their hands."
SK-A-4618.jpg,"Portrait of Frans van Steenwijk (1715-88). Poet and playwright in Amsterdam. Bust in oval, slightly to the left. Part of a collection of portraits of Dutch poets."
SK-A-4622.jpg,"Portrait of Cornelis van der Pot (1736-1805). Merchant and poet in Rotterdam. Bust in oval, head turned to the right, a paper in the right hand. Part of a collection of portraits of Dutch poets."
SK-A-4147.jpg,Nine months with the signs of the zodiac: September with the sign of Libra. Part of a group of grotesque decorations from JA Brentanos house on Herengracht. Probably made after designs by Giambattista Maderna.
SK-A-4262.jpg,"A man catches a drunk woman who has fallen asleep. The woman has a pipe in her left hand, on the right a table with a wine jug."
SK-A-4023.jpg,"The inspection of a regiment of cavalry, perhaps by Willem van Hessen-Homburg. Landscape with a group of officers on horseback, preceded by a black man on horseback playing timpani and two trumpeters. The monarch sits on a horse in front of a carriage in which a woman sits, left and right groups of marching soldiers."
SK-A-1745.jpg,Theater audience. Two rows of spectators in a theater box.
SK-A-4514.jpg,"Portrait of Jacob Dane (c. 1638-99), chosen in 1689. Bust in oval, slightly to the right. Part of a series of portraits of the directors of the Rotterdam Chamber of the Dutch East India Company, made for the Nieuw Oost-Indisch Huis from 1698 on the Boompjes in Rotterdam."
SK-A-4874.jpg,"Circe punishes Glaucus by turning Scylla into a monster. The sorceress Circe stands on the right in front of a rock wall with a burning torch and a plate of fire, in the water Scylla and Glaucus. A dragon watches on a rock to the right."
SK-A-183.jpg,"Portrait of William III Prince of Orange and King of England since 1689. Standing, full-length, in armor, by a rock face. A commado staff in the right hand, the left hand in the side. On the right the helmet, on the left in the background a battle. Copy to SK-C-194."
SK-A-1270.jpg,"Portrait of Jan van de Poll (1721-1801), banker and mayor of Amsterdam (1787) with his son Harman (1751-1799). Knee piece, sitting in front of a balustrade, pointing with the left hand to the Huis Spijk bij Velsen in the background and with the right hand to his son who is holding a paper and pointing with the right hand back to his father."
SK-A-4949.jpg,"Portrait of the art dealer EJ van Wisselingh, founder of the Firma van Wisselingh &amp; Co. Head to the left, with a long beard and a hat on the head."
SK-A-1297.jpg,"In a hilly landscape, Elijah is fed by the ravens. All kinds of animals (deer, fox, heron, stork) lurk between the rocks and trees. The prophet kneels next to a mountain stream that turns into a small waterfall, on the right a larger waterfall."
SK-A-1341.jpg,The notarys office. A clerk or bookkeeper in negotiations with on the left a man with a money bag and on the right a woman with a boy with a flute on her lap. In the middle a table with a cash book and some coins. In the background a bookcase and sealed documents on the wall.
SK-A-3960.jpg,"The troops of Louis XIV, King of France before Naarden, July 20, 1672. Some shrubbery in the front left. On the plain the horsemen and foot soldiers of the French army. In the distance the city of Naarden surrounded by bastions. The painting is unfinished."
SK-A-2642.jpg,"Silhouette portrait of an elderly man. Bust, to the right. Pendant of SK-A-2643. Part of the portrait miniatures collection."
SK-A-4583.jpg,"Portrait of Jacob Jacobsz Steendam (1615-73). Poet and historian in Amsterdam, New Amsterdam and Batavia. Bust in oval, to the right. Made after an unknown example. Part of a collection of portraits of Dutch poets."
SK-A-480.jpg,"Deer hunting. A deer is caught in a hilly landscape by hunters and dogs. In the middle the ruins of the abbey of Rijnsburg, on the left a wooden bridge over a small waterfall."
SK-A-249.jpg,"Man and woman having a meal. A man and a woman are sitting at a set table. The man grabs a glass, the woman pours from a pitcher into a tall glass. On the table a plate with a ham, cheese and bread."
SK-A-4970.jpg,"Portrait of Dina Lems (d. 1675), wife of Jan Valckenburgh (1623-1667), director-general of the Coast of Guinea, residing at the castle of Elmina. Three quarters depicted in black dress with pearls, pointing to a grain plant, standing in front of a window. In the background a landscape with coconut palms and orange trees."
SK-A-3303.jpg,"Portrait of Katharine Elliot (d. 1688). Dresser of Anne, duchess of York and first bedchamber woman of Mary of Modena, respectively the first and second wife of James II, King of England. Half-length in oval frame, in black suit. Copy to the original in Kensington Palace."
SK-A-851.jpg,"The nave and choir of the Mariakerk in Utrecht, seen from the west. A few visitors walk by the choir screen and to the left of the column with the painting of the bull. Two playing dogs on the left."
SK-A-1523.jpg,"Portrait of the sculptor Louis Royer in his studio, hammer in hand. Around him several sculptures, including portrait busts and a statue of Christ. Pendant of SK-A-1524."
SK-A-1538.jpg,"Unfinished portrait of Frederik Knotzer (1782-1853), lieutenant general. Half-length, arms crossed in front of the chest."
SK-C-455.jpg,"The corporalship of Captain Gillis Jansz Valckenier and Lieutenant Pieter Jacobsz Bas, Amsterdam, 1599. The archers of the Voetboogdoelen are portrayed sitting or standing during a meal at a table. To the left the ensign, some men are armed with rifles, many with glasses in hand."
SK-A-1627.jpg,Samson and Delilah. Samson has fallen asleep on Delilahs lap. Delilah hands a startled Philistine a pair of scissors.
SK-A-2572.jpg,"Erysichthon, sitting on a tree trunk, sells his daughter Mestra (Ovids Metamorphoses VIII, 738-878). On the floor are large loaves of bread, a basket of fish, a large pitcher and a basket of fruit. An ax rests against the tree trunk."
SK-A-2124.jpg,"Portrait of Johannes Martinus Messchaert (1857-1922), singer and singing teacher. Seated, half-length, a roll of sheet music in hand, a black hat on his head."
SK-C-518.jpg,"Portrait of Margaretha Nelis (1652-1705), the second wife of Casparus Commelin. Knee pad, sitting leaning against a pillow. A statue in the background on the left. Pendant of SK-C-517."
SK-A-3029.jpg,"View of the Rhine and the Elterberg. On the water a ferry and a few other vessels, on the bank in the foreground a few cows."
SK-C-1540.jpg,The shipyard St Jago on the Bickers Eiland in Amsterdam. On the right the ship Anna and Maria van Amsterdam. Pendant of SK-C-1539.
SK-A-4424.jpg,"Portrait or self-portrait of a painter. Bust to the left, face turned to the viewer. On the left the coat of arms of the St. Lukes Guild surrounded by painters attributes. Painted on a copper plate with an engraving on the back, copy after a print by Cornelis Massys, of a dancing monk with an old woman. Part of the portrait miniatures collection."
SK-A-3346.jpg,A goat suckles her young in a grassy field.
SK-A-4778.jpg,"View of the port of Sūrat in Gujarāt during a battle between English and Dutch ships. The walled city lies on the other side of the water where the naval battle rages. In the foreground natives and cattle, on the right some westerners on horseback and in a wagon."
SK-A-51.jpg,"Italian landscape with the Ponte Lucano. A man and a woman rest their mounts on the bank. An ox cart comes over the road. In the distance the Ponte Lucano over the Aniene river, near Tivoli, depicting the mausoleum of the Plautii."
SK-A-448.jpg,The arrival of King Charles II of England in Rotterdam on 24 May 1660. View of the harbor of Rotterdam with ships and boats of all sizes; the king is on board the Statenjacht in the middle of the performance. Several ships fire salutes.
SK-A-2172.jpg,"Portrait of a young woman. Half-length, and face. Presumed pendant of SK-A-2171."
BK-2011-39.jpg,"Wallpaper painting of a Dutch landscape with a dirt road, some figures, a farm and on the right an overgrown hill."
SK-A-473.jpg,"Interior in which a company holds a night banquet and a masquerade. On the left a group of masked comedians, on the right music is made by a man with a lute, a woman with a songbook and a woman behind a clavichord. Against the back wall of the room is a long set table, where people eat and drink. Some of the guests are playing triktrak, others are dancing. To the right at the door an old matchmaker with a young woman by the hand, next to it a loving couple. On the wall are three paintings depicting Tobias with the fish, Lot and his daughters and Venus and Adonis. Copy after a print by Sadeler after a design by Joos van Winghe, with a different background."
SK-A-2933.jpg,Sketch of a bouquet of flowers.
SK-A-728.jpg,"Portrait of Willem Ferdinand Mogge Muilman, president of the Dutch Bank from 1835 to 1844. Bust to the left."
SK-A-4903.jpg,"Indian landscape with a farmhouse near a river. On the left an ox on a path strewn with stones. A man stands at the foot of a palm tree. In the distance, mountain ranges rise above the trees."
SK-A-4415.jpg,"Head of an old man. Bust, in profile looking up to the right. Part of the portrait miniatures collection."
SK-A-1117.jpg,"View through the Roman Arch Janus Quadrifrons of the Church of San Giorgio in Velabro in Rome. In the underpass, two figures kneel before the priest who leads a procession to the church."
NG-2010-40.jpg,"Full-length portrait of a Javanese court official. The man wears Javanese clothing, with a western or western inspired jacket and a Balinese kris on the back. With a plain background and a simple tiled floor."
SK-A-1247.jpg,"Portrait of a woman, possibly Sara Wolphaerts van Diemen, second wife of Nicolaes Hasselaer. Bust to the left, with a large millstone collar. Pendant of SK-A-1246."
SK-A-2025.jpg,"Aga, the commander in chief of the Janissaries. Standing, full-length, wearing a high turban."
SK-A-4161.jpg,"Portrait of Christian Everhard Vaillant. Refiner van t Salpeter (1770), water board of the Beemster (1775) and director of In- and Outgoing rights and member of the Committee of the Navy. Bust, on the chest the order sign as a knight of the Dutch Lion."
SK-A-2587-3.jpg,"On the right side panel the baptism of Christ in the Jordan, in the background the banquet of Herod and the beheading of John the Baptist. On the outside of the right panel: the kneeling foundress Berbel or Barbara van der Noot with Saint Barbara. Part of a triptych with scenes from the life of John the Baptist. The altarpiece was made for a Benedictine monastery in Groot-Bijgaarden, near Brussels. With integrated list."
SK-A-3443.jpg,"The Annunciation to Mary. Mary with book in hand, sitting next to a cupboard with open doors, turns to the angel. Above the angel the dove of the Holy Spirit. On the cabinet is an image of Moses breaking the tablets of the law."
SK-A-4812.jpg,"Portrait of a preacher. Bust to the right, facing. Part of the portrait miniatures collection."
SK-A-2203.jpg,"View of the village of Egmond aan Zee. Dunes in the foreground, the sea on the right."
SK-A-4510.jpg,"Portrait of Cornelis van Couwenhove, chosen in 1667. Bust in oval to the right. Part of a series of portraits of the directors of the Rotterdam Chamber of the Dutch East India Company, made for the Nieuw Oost-Indisch Huis from 1698 on the Boompjes in Rotterdam."
SK-A-2207.jpg,"Portrait of a lute player. Half-length, to the left, looking at the viewer. Part of the portrait miniatures collection."
SK-A-3550.jpg,"Building site on De Clercqstraat, in the background are the houses on Bilderdijkgracht."
SK-A-791.jpg,"Portrait of Bernardus de Bosch I (1709-86), poet and art protector in Amsterdam. Half-length in an oval, a roll of paper in the right hand. Pendant of SK-A-792."
SK-A-3565.jpg,bulb fields. Field of blooming yellow and white tulips bordered by trees.
SK-A-2311.jpg,"The Descent from the Cross. The body of Christ is taken down from the cross. On the left Mary, in the mudden Mary Magdalene, on the right Johannes. Altarpiece from the Sts. Gommarus and Pancratius Church in Enkhuizen."
SK-A-4789.jpg,"Portrait of a woman. Bust, to the right. Part of the portrait miniatures collection."
SK-A-2033.jpg,"A man from the island of Patmos. Standing, full length, by the quay."
SK-A-3795.jpg,"Portrait of Godart Alexander Gerard Philip baron van der Capellen (1778-1848). Governor General (1816-26). Half-length, sitting in a chair. In the document in the right hand, gesturing with the left hand. On the left a table with a command staff and a stitch. Part of a series of portraits of the governors-general of the former Dutch East Indies."
SK-A-3033.jpg,"Mary with the Christ Child in her arms. Standing, half-length, by a window overlooking a landscape."
SK-A-4741.jpg,"View of an orchard in Eemnes. Fruit trees in a garden or meadow, on the right a fence."
SK-A-3996.jpg,Mary with child. Half-figure of Mary with the Christ child on her arm. Probably a modern copy after Duccios Crevole Madonna.
SK-C-1649.jpg,"Maria Mathilda Bingham, wife of Henry Baring, with two of her children, presumably James Bridgeman and Anna Maria. Mrs. Baring is portrayed in full, sitting on a red sofa. On the left behind the sofa her daughter who runs a comb through her mothers hair. On the right on the sofa the son, who is embracing a large dog. In the background a landscape. The part of the canvas with the figure of Henry Baring was cut off by the painter during manufacture."
SK-C-114.jpg,"River view. Several larger and small boats on the water, on the left a ferry full of people."
SK-A-4382.jpg,"Portrait of a woman. Bust, facing. Part of the portrait miniatures collection."
